epsilon,delta,memory,relativeError,averageError,queryTime,updateTime
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,78,241
0.05,3.05176e-05,123240,16.9936,26.8519,61,118
0.02,1.52588e-05,1048960,1.38066,2.17689,77,150
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,87,270
0.05,1.52588e-05,131456,15.7867,24.7746,69,130
0.02,7.62939e-06,1114520,1.39902,2.16917,89,155
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,104,293
0.05,7.62939e-06,139672,16.8899,26.5144,83,131
0.02,3.8147e-06,1180080,1.24115,1.94665,95,164
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,109,304
0.05,3.8147e-06,147888,16.4506,25.7765,95,137
0.02,1.90735e-06,1245640,1.40717,2.16256,99,180
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,111,327
0.05,1.90735e-06,156104,15.4091,24.2431,97,147
0.02,0.25,131120,19.6877,29.2044,5,23
0.002,0.25,8388656,4.46836e-08,1.25114e-05,9,37
0.05,0.25,16432,106.66,166.919,7,24
0.02,0.125,196680,5.89432,8.90379,9,31
0.002,0.125,12582984,4.46836e-08,1.25114e-05,17,53
0.05,0.125,24648,45.4819,71.7194,9,31
0.02,0.0625,262240,6.58627,9.79411,12,39
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,20,66
0.05,0.0625,32864,50.4837,79.2688,14,38
0.02,0.03125,327800,4.30077,6.78091,18,48
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,31,76
0.05,0.03125,41080,33.9143,53.3315,16,46
0.02,0.015625,393360,4.31163,6.74781,20,56
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,31,89
0.05,0.015625,49296,32.7512,51.0732,20,54
0.02,0.0078125,458920,2.81586,4.32776,28,65
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,42,114
0.05,0.0078125,57512,24.5914,39.7185,26,61
0.02,0.00390625,524480,3.28564,5.176,30,76
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,45,142
0.05,0.00390625,65728,23.4833,37.1783,28,66
0.02,0.00195312,590040,2.13659,3.29816,36,85
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,47,149
0.05,0.00195312,73944,24.3809,38.1056,34,74
0.02,0.000976562,655600,2.23947,3.45206,42,94
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,52,173
0.05,0.000976562,82160,21.4699,34.4033,37,80
0.02,0.000488281,721160,1.82477,2.8757,44,104
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,57,171
0.05,0.000488281,90376,19.7289,31.0827,43,89
0.02,0.000244141,786720,2.04436,3.23336,53,113
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,65,196
0.05,0.000244141,98592,20.1319,31.7054,46,102
0.02,0.00012207,852280,1.55729,2.44005,58,115
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,69,222
0.05,0.00012207,106808,17.8096,28.1372,75,111
0.02,6.10352e-05,917840,1.91536,2.96933,63,147
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,88,274
0.05,6.10352e-05,115024,19.5114,31.4443,55,113
0.02,3.05176e-05,983400,1.56618,2.46238,65,140
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,80,258
0.05,3.05176e-05,123240,17.7461,27.8933,63,119
0.02,1.52588e-05,1048960,1.69542,2.66965,74,147
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,89,269
0.05,1.52588e-05,131456,17.8844,27.9558,67,125
0.02,7.62939e-06,1114520,1.42159,2.25219,84,159
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,106,289
0.05,7.62939e-06,139672,14.7181,23.6649,84,128
0.02,3.8147e-06,1180080,1.34334,2.09845,96,164
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,108,312
0.05,3.8147e-06,147888,15.2554,24.7153,90,143
0.02,1.90735e-06,1245640,1.3228,2.07118,100,175
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,114,331
0.05,1.90735e-06,156104,15.577,24.5261,94,150
0.02,0.25,131120,15.3565,25.21,6,23
0.002,0.25,8388656,4.46836e-08,1.25114e-05,9,33
0.05,0.25,16432,110.706,172.849,6,23
0.02,0.125,196680,5.92096,8.95737,10,31
0.002,0.125,12582984,4.46836e-08,1.25114e-05,14,48
0.05,0.125,24648,51.3181,85.9293,9,30
0.02,0.0625,262240,9.09882,14.9359,13,39
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,22,66
0.05,0.0625,32864,50.527,79.0102,12,39
0.02,0.03125,327800,4.2887,6.6207,18,46
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,26,73
0.05,0.03125,41080,38.3298,59.691,17,44
0.02,0.015625,393360,3.41876,5.16659,22,56
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,32,96
0.05,0.015625,49296,36.8131,57.6207,20,53
0.02,0.0078125,458920,2.74282,4.29825,28,68
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,43,117
0.05,0.0078125,57512,29.3253,46.037,25,63
0.02,0.00390625,524480,3.09416,4.81,32,76
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,42,138
0.05,0.00390625,65728,28.5624,44.5995,30,68
0.02,0.00195312,590040,2.17381,3.40741,38,84
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,48,159
0.05,0.00195312,73944,28.2849,44.2424,34,72
0.02,0.000976562,655600,1.9173,2.9572,41,95
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,51,176
0.05,0.000976562,82160,21.9094,34.593,39,85
0.02,0.000488281,721160,1.97941,3.05454,46,104
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,59,178
0.05,0.000488281,90376,22.7928,35.4126,46,90
0.02,0.000244141,786720,2.39413,3.71144,52,113
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,64,207
0.05,0.000244141,98592,22.8785,36.1,46,99
0.02,0.00012207,852280,1.7763,2.7113,53,119
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,71,208
0.05,0.00012207,106808,19.8644,31.1533,52,109
0.02,6.10352e-05,917840,1.64,2.578,61,128
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,78,233
0.05,6.10352e-05,115024,20.5641,32.4505,57,110
0.02,3.05176e-05,983400,1.59196,2.50206,68,135
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,78,238
0.05,3.05176e-05,123240,17.0347,27.0293,63,122
0.02,1.52588e-05,1048960,1.89822,2.90286,74,142
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,83,270
0.05,1.52588e-05,131456,17.881,28.0239,74,128
0.02,7.62939e-06,1114520,1.56699,2.46703,94,154
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,102,290
0.05,7.62939e-06,139672,18.6989,29.4484,85,140
0.02,3.8147e-06,1180080,1.7884,2.80741,96,175
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,108,310
0.05,3.8147e-06,147888,17.1407,26.9703,94,138
0.02,1.90735e-06,1245640,1.45087,2.27194,101,175
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,118,326
0.05,1.90735e-06,156104,15.6619,24.6319,98,143
0.02,0.25,131120,19.1568,29.6558,6,23
0.002,0.25,8388656,4.46836e-08,1.25114e-05,10,32
0.05,0.25,16432,101.239,158.762,6,23
0.02,0.125,196680,5.56615,9.07113,9,32
0.002,0.125,12582984,4.46836e-08,1.25114e-05,14,52
0.05,0.125,24648,40.3548,64.6237,10,32
0.02,0.0625,262240,5.26963,7.97455,12,41
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,22,63
0.05,0.0625,32864,48.9577,77.6865,13,38
0.02,0.03125,327800,3.33162,5.10242,17,47
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,32,77
0.05,0.03125,41080,33.5285,52.8577,17,47
0.02,0.015625,393360,3.62801,6.05207,20,59
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,30,87
0.05,0.015625,49296,33.792,52.6309,21,55
0.02,0.0078125,458920,2.34882,3.70648,26,66
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,42,111
0.05,0.0078125,57512,33.375,52.3382,24,62
0.02,0.00390625,524480,3.59298,5.60594,33,72
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,45,124
0.05,0.00390625,65728,23.938,37.7998,31,70
0.02,0.00195312,590040,2.10884,3.35957,36,82
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,47,158
0.05,0.00195312,73944,28.2194,44.3853,34,76
0.02,0.000976562,655600,2.19619,3.39884,44,109
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,53,176
0.05,0.000976562,82160,27.6671,43.5099,38,85
0.02,0.000488281,721160,2.18718,3.42165,43,102
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,59,176
0.05,0.000488281,90376,22.9251,35.9392,42,91
0.02,0.000244141,786720,1.66542,2.61172,53,112
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,63,212
0.05,0.000244141,98592,19.248,30.3883,47,96
0.02,0.00012207,852280,1.65711,2.57091,56,117
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,78,204
0.05,0.00012207,106808,21.1368,33.1391,52,105
0.02,6.10352e-05,917840,1.62387,2.55986,63,130
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,74,243
0.05,6.10352e-05,115024,19.9928,31.5214,58,111
0.02,3.05176e-05,983400,1.60503,2.51875,73,136
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,81,247
0.05,3.05176e-05,123240,18.0295,28.3763,63,120
0.02,1.52588e-05,1048960,1.95472,3.01126,73,143
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,85,267
0.05,1.52588e-05,131456,17.7881,27.8161,68,122
0.02,7.62939e-06,1114520,1.50081,2.30422,89,155
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,102,290
0.05,7.62939e-06,139672,16.541,26.0773,83,131
0.02,3.8147e-06,1180080,1.84965,2.86251,94,164
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,114,304
0.05,3.8147e-06,147888,13.99,22.5967,90,139
0.02,1.90735e-06,1245640,1.33648,2.10068,100,174
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,118,320
0.05,1.90735e-06,156104,15.9091,25.0551,100,155
0.02,0.25,131120,22.8516,34.3413,6,22
0.002,0.25,8388656,4.46836e-08,1.25114e-05,11,38
0.05,0.25,16432,116.944,182.8,6,23
0.02,0.125,196680,6.05004,9.19902,9,32
0.002,0.125,12582984,4.46836e-08,1.25114e-05,18,50
0.05,0.125,24648,48.8089,76.2445,10,29
0.02,0.0625,262240,4.3277,7.27799,12,39
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,20,70
0.05,0.0625,32864,49.0934,76.8767,14,38
0.02,0.03125,327800,3.42638,5.23873,18,49
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,29,74
0.05,0.03125,41080,34.749,54.3427,17,45
0.02,0.015625,393360,6.17289,9.63229,20,58
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,35,93
0.05,0.015625,49296,69.7242,112.225,21,52
0.02,0.0078125,458920,2.46532,3.83405,26,65
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,40,111
0.05,0.0078125,57512,33.4837,52.6866,23,60
0.02,0.00390625,524480,2.44658,3.78373,32,77
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,45,136
0.05,0.00390625,65728,27.9199,43.7107,28,68
0.02,0.00195312,590040,2.49285,3.83496,38,83
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,46,156
0.05,0.00195312,73944,24.813,38.7883,33,76
0.02,0.000976562,655600,3.37242,5.16822,40,98
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,52,154
0.05,0.000976562,82160,25.7016,40.6941,39,82
0.02,0.000488281,721160,1.77609,2.79247,51,100
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,58,182
0.05,0.000488281,90376,23.8284,37.4583,42,94
0.02,0.000244141,786720,1.5884,2.52494,50,117
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,63,187
0.05,0.000244141,98592,26.1365,41.1769,49,96
0.02,0.00012207,852280,1.79651,2.75896,57,121
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,76,234
0.05,0.00012207,106808,16.8244,27.0644,53,102
0.02,6.10352e-05,917840,2.2823,3.55095,63,129
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,84,230
0.05,6.10352e-05,115024,15.7366,25.3074,58,110
0.02,3.05176e-05,983400,1.48634,2.32286,67,140
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,93,331
0.05,3.05176e-05,123240,16.9686,27.097,68,115
0.02,1.52588e-05,1048960,1.41939,2.18393,72,145
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,85,274
0.05,1.52588e-05,131456,17.8293,27.8749,74,127
0.02,7.62939e-06,1114520,1.86823,2.90678,86,162
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,102,320
0.05,7.62939e-06,139672,18.1618,28.6675,81,133
0.02,3.8147e-06,1180080,1.29862,2.01662,95,160
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,106,307
0.05,3.8147e-06,147888,16.1754,25.3252,88,141
0.02,1.90735e-06,1245640,1.33463,2.08924,100,173
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,117,333
0.05,1.90735e-06,156104,16.3748,25.6034,99,150
0.02,0.25,131120,24.0811,36.0142,6,23
0.002,0.25,8388656,4.46836e-08,1.25114e-05,9,32
0.05,0.25,16432,113.198,178.416,7,22
0.02,0.125,196680,3.9967,7.14366,9,31
0.002,0.125,12582984,4.46836e-08,1.25114e-05,13,51
0.05,0.125,24648,44.2152,70.0009,10,30
0.02,0.0625,262240,7.12639,10.7228,12,38
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,25,64
0.05,0.0625,32864,49.0251,76.9595,14,38
0.02,0.03125,327800,3.45749,5.51961,19,47
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,29,79
0.05,0.03125,41080,35.8203,56.0545,17,44
0.02,0.015625,393360,2.99671,4.54953,21,56
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,35,94
0.05,0.015625,49296,67.5524,107.364,19,52
0.02,0.0078125,458920,2.61682,4.13227,27,65
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,40,122
0.05,0.0078125,57512,29.0896,45.5567,27,61
0.02,0.00390625,524480,2.58776,3.89145,31,84
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,42,136
0.05,0.00390625,65728,26.5508,41.4142,29,68
0.02,0.00195312,590040,2.17995,3.34809,36,84
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,50,154
0.05,0.00195312,73944,23.8619,37.6053,32,74
0.02,0.000976562,655600,2.00113,3.05384,40,99
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,55,152
0.05,0.000976562,82160,24.307,38.0966,36,81
0.02,0.000488281,721160,1.75962,2.73266,47,104
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,58,184
0.05,0.000488281,90376,21.6379,33.9266,43,89
0.02,0.000244141,786720,1.77912,2.79404,51,111
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,70,189
0.05,0.000244141,98592,20.8628,32.9331,47,96
0.02,0.00012207,852280,1.85367,2.86166,62,162
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,71,220
0.05,0.00012207,106808,20.5068,32.0445,54,104
0.02,6.10352e-05,917840,1.71725,2.73216,60,127
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,79,224
0.05,6.10352e-05,115024,16.5376,26.2394,58,109
0.02,3.05176e-05,983400,1.61496,2.53292,69,137
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,76,281
0.05,3.05176e-05,123240,19.1315,29.968,63,118
0.02,1.52588e-05,1048960,1.51379,2.38129,73,141
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,88,272
0.05,1.52588e-05,131456,18.3624,28.7824,85,154
0.02,7.62939e-06,1114520,1.52296,2.35452,90,161
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,102,283
0.05,7.62939e-06,139672,15.5304,24.7425,82,139
0.02,3.8147e-06,1180080,1.41599,2.21606,95,163
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,109,309
0.05,3.8147e-06,147888,15.8462,25.0819,88,138
0.02,1.90735e-06,1245640,1.35185,2.11738,107,171
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,118,336
0.05,1.90735e-06,156104,15.8351,24.8505,102,149
0.02,0.25,131120,27.0432,42.9598,6,25
0.002,0.25,8388656,4.46836e-08,1.25114e-05,11,32
0.05,0.25,16432,110.063,170.977,7,23
0.02,0.125,196680,5.45633,8.4375,9,32
0.002,0.125,12582984,4.46836e-08,1.25114e-05,14,47
0.05,0.125,24648,45.1015,71.0341,10,28
0.02,0.0625,262240,4.2106,6.65198,11,39
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,23,71
0.05,0.0625,32864,46.0739,72.0646,12,39
0.02,0.03125,327800,5.00226,7.75475,17,47
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,25,72
0.05,0.03125,41080,33.3483,52.7418,17,44
0.02,0.015625,393360,3.85801,5.94409,21,58
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,29,88
0.05,0.015625,49296,32.6,51.0413,20,55
0.02,0.0078125,458920,3.29138,5.14023,28,66
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,41,116
0.05,0.0078125,57512,25.5273,40.7605,26,61
0.02,0.00390625,524480,3.05233,4.67286,31,73
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,43,138
0.05,0.00390625,65728,23.755,38.2745,31,83
0.02,0.00195312,590040,2.09183,3.29167,39,83
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,51,155
0.05,0.00195312,73944,23.8684,37.4304,34,75
0.02,0.000976562,655600,2.60101,4.09181,49,129
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,57,165
0.05,0.000976562,82160,23.4635,37.0083,37,82
0.02,0.000488281,721160,2.04372,3.19683,45,101
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,62,180
0.05,0.000488281,90376,22.1455,34.5619,43,89
0.02,0.000244141,786720,2.3255,3.58311,51,131
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,69,189
0.05,0.000244141,98592,17.6391,28.6,47,97
0.02,0.00012207,852280,1.74127,2.67294,53,120
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,70,201
0.05,0.00012207,106808,20.3964,32.0276,54,102
0.02,6.10352e-05,917840,1.63869,2.5205,61,129
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,73,241
0.05,6.10352e-05,115024,19.5566,31.3029,60,111
0.02,3.05176e-05,983400,1.68335,2.606,73,138
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,81,249
0.05,3.05176e-05,123240,18.3046,28.7497,66,121
0.02,1.52588e-05,1048960,1.75283,2.79534,126,226
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,108,395
0.05,1.52588e-05,131456,16.3764,25.7481,104,157
0.02,7.62939e-06,1114520,1.78621,2.77941,115,193
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,118,388
0.05,7.62939e-06,139672,17.1461,26.9031,101,152
0.02,3.8147e-06,1180080,1.44902,2.21461,129,197
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,123,399
0.05,3.8147e-06,147888,16.8326,26.4178,104,180
0.02,1.90735e-06,1245640,1.26608,2.00342,120,194
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,140,393
0.05,1.90735e-06,156104,14.0045,22.2873,108,173
0.02,0.25,131120,17.4313,27.1975,7,26
0.002,0.25,8388656,4.46836e-08,1.25114e-05,16,44
0.05,0.25,16432,104.919,168.573,7,25
0.02,0.125,196680,8.36967,12.7531,10,48
0.002,0.125,12582984,4.46836e-08,1.25114e-05,25,64
0.05,0.125,24648,32.5261,55.493,11,43
0.02,0.0625,262240,6.37941,9.5922,20,43
0.002,0.0625,16777312,4.46836e-08,1.25114e-05,33,79
0.05,0.0625,32864,41.7241,65.5648,16,55
0.02,0.03125,327800,3.96482,6.14572,21,67
0.002,0.03125,20971640,4.46836e-08,1.25114e-05,37,113
0.05,0.03125,41080,31.1892,49.1878,19,51
0.02,0.015625,393360,4.89059,7.58017,26,65
0.002,0.015625,25165968,4.46836e-08,1.25114e-05,35,103
0.05,0.015625,49296,35.1838,54.7949,21,52
0.02,0.0078125,458920,2.37258,3.74714,27,64
0.002,0.0078125,29360296,4.46836e-08,1.25114e-05,42,128
0.05,0.0078125,57512,24.143,39.1106,25,59
0.02,0.00390625,524480,2.39976,3.65001,32,74
0.002,0.00390625,33554624,4.46836e-08,1.25114e-05,47,140
0.05,0.00390625,65728,27.0502,42.3455,28,67
0.02,0.00195312,590040,1.8959,3.04398,36,86
0.002,0.00195312,37748952,4.46836e-08,1.25114e-05,46,140
0.05,0.00195312,73944,24.5654,38.9385,32,72
0.02,0.000976562,655600,3.68199,5.74111,40,94
0.002,0.000976562,41943280,4.46836e-08,1.25114e-05,54,164
0.05,0.000976562,82160,25.2345,39.3956,38,84
0.02,0.000488281,721160,1.8588,2.87265,46,102
0.002,0.000488281,46137608,4.46836e-08,1.25114e-05,54,191
0.05,0.000488281,90376,16.923,27.5202,43,95
0.02,0.000244141,786720,1.99952,3.07583,50,109
0.002,0.000244141,50331936,4.46836e-08,1.25114e-05,65,202
0.05,0.000244141,98592,20.6094,32.2298,47,96
0.02,0.00012207,852280,1.6431,2.58501,55,119
0.002,0.00012207,54526264,4.46836e-08,1.25114e-05,70,211
0.05,0.00012207,106808,17.6285,28.0073,52,103
0.02,6.10352e-05,917840,2.00859,3.10755,65,133
0.002,6.10352e-05,58720592,4.46836e-08,1.25114e-05,75,240
0.05,6.10352e-05,115024,20.1598,31.8193,59,111
0.02,3.05176e-05,983400,1.68417,2.61914,69,189
0.002,3.05176e-05,62914920,4.46836e-08,1.25114e-05,85,255
0.05,3.05176e-05,123240,16.2538,26.0668,65,119
0.02,1.52588e-05,1048960,1.58681,2.47762,72,141
0.002,1.52588e-05,67109248,4.46836e-08,1.25114e-05,91,272
0.05,1.52588e-05,131456,16.2058,25.5289,69,125
0.02,7.62939e-06,1114520,1.54996,2.35741,91,155
0.002,7.62939e-06,71303576,4.46836e-08,1.25114e-05,107,302
0.05,7.62939e-06,139672,17.5391,27.6446,87,133
0.02,3.8147e-06,1180080,1.43321,2.26063,97,163
0.002,3.8147e-06,75497904,4.46836e-08,1.25114e-05,109,316
0.05,3.8147e-06,147888,17.6185,27.5543,107,163
0.02,1.90735e-06,1245640,1.35126,2.09929,106,198
0.002,1.90735e-06,79692232,4.46836e-08,1.25114e-05,116,328
0.05,1.90735e-06,156104,15.3235,24.1524,99,146
