epsilon,delta,memory,relativeError,averageError,queryTime,updateTime
0.05,0.03125,82040,37.5976,58.741,19,707
0.02,0.015625,786576,3.21933,5.26432,22,760
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,30,702
0.05,0.015625,98448,36.6231,57.0733,21,576
0.02,0.0078125,917672,2.7668,4.29199,26,591
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,37,667
0.05,0.0078125,114856,29.7424,47.2858,25,581
0.02,0.00390625,1048768,2.91865,4.5037,31,616
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,44,691
0.05,0.00390625,131264,22.5562,35.9738,30,588
0.02,0.00195312,1179864,2.48608,3.85966,35,618
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,52,715
0.05,0.00195312,147672,26.2752,41.1882,32,585
0.02,0.000976562,1310960,2.28841,3.58408,38,668
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,68,699
0.05,0.000976562,164080,27.1874,42.6427,37,575
0.02,0.000488281,1442056,1.91426,2.991,44,599
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,58,703
0.05,0.000488281,180488,21.7172,34.0637,43,617
0.02,0.000244141,1573152,1.69885,2.68523,50,632
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,65,742
0.05,0.000244141,196896,20.2317,31.8338,49,603
0.02,0.00012207,1704248,1.84227,2.94502,58,636
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,69,743
0.05,0.00012207,213304,18.0433,28.5092,51,609
0.02,6.10352e-05,1835344,2.40699,3.83253,64,639
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,74,789
0.05,6.10352e-05,229712,20.3385,31.818,56,610
0.02,3.05176e-05,1966440,1.57854,2.44081,66,651
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,80,828
0.05,3.05176e-05,246120,15.5388,25.3026,64,627
0.02,1.52588e-05,2097536,1.44924,2.21791,72,669
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,91,826
0.05,1.52588e-05,262528,18.0468,28.4501,69,634
0.02,7.62939e-06,2228632,1.37257,2.15279,87,672
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,108,914
0.05,7.62939e-06,278936,20.5071,32.116,84,639
0.02,3.8147e-06,2359728,1.57101,2.44373,95,674
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,114,843
0.05,3.8147e-06,295344,17.0162,26.9365,90,655
0.02,1.90735e-06,2490824,1.23232,1.94485,104,690
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,116,905
0.05,1.90735e-06,311752,14.5746,23.1872,99,665
0.02,0.25,262192,19.728,29.7712,5,503
0.002,0.25,16777264,4.46836e-08,1.25114e-05,10,528
0.05,0.25,32816,166.174,265.768,5,505
0.02,0.125,393288,5.44334,8.34311,8,525
0.002,0.125,25165896,4.46836e-08,1.25114e-05,14,552
0.05,0.125,49224,69.8096,109.571,9,518
0.02,0.0625,524384,5.20957,7.97005,12,525
0.002,0.0625,33554528,0.0221208,0.0313286,21,567
0.05,0.0625,65632,50.8688,80.3645,12,534
0.02,0.03125,655480,3.60617,5.48049,15,539
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,23,595
0.05,0.03125,82040,30.1722,48.9427,15,530
0.02,0.015625,786576,4.91574,7.52682,20,559
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,32,606
0.05,0.015625,98448,33.545,52.2221,20,543
0.02,0.0078125,917672,3.89112,6.09486,25,567
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,37,627
0.05,0.0078125,114856,28.5395,44.6867,24,549
0.02,0.00390625,1048768,3.62995,5.79703,30,585
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,42,674
0.05,0.00390625,131264,35.2654,55.4906,27,561
0.02,0.00195312,1179864,2.18885,3.45677,34,587
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,45,674
0.05,0.00195312,147672,24.67,38.8125,33,572
0.02,0.000976562,1310960,2.40012,3.71693,40,591
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,63,752
0.05,0.000976562,164080,25.8306,40.3422,37,608
0.02,0.000488281,1442056,1.94435,3.05798,46,606
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,61,724
0.05,0.000488281,180488,22.5137,35.2644,41,586
0.02,0.000244141,1573152,1.62368,2.55308,51,635
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,76,908
0.05,0.000244141,196896,25.2069,39.8817,48,800
0.02,0.00012207,1704248,1.80844,2.86325,55,663
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,69,752
0.05,0.00012207,213304,19.3952,30.9092,53,607
0.02,6.10352e-05,1835344,2.02032,3.15664,60,653
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,70,778
0.05,6.10352e-05,229712,18.7566,29.3492,57,627
0.02,3.05176e-05,1966440,1.57232,2.4164,70,660
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,81,796
0.05,3.05176e-05,246120,17.821,27.951,63,634
0.02,1.52588e-05,2097536,1.40636,2.19507,72,664
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,86,831
0.05,1.52588e-05,262528,18.6667,29.368,68,634
0.02,7.62939e-06,2228632,1.60808,2.53265,88,668
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,101,841
0.05,7.62939e-06,278936,17.2331,27.0254,84,661
0.02,3.8147e-06,2359728,2.55838,3.94116,93,700
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,110,851
0.05,3.8147e-06,295344,16.0243,25.0853,91,671
0.02,1.90735e-06,2490824,1.50664,2.36109,103,698
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,114,876
0.05,1.90735e-06,311752,16.27,25.5681,95,663
0.02,0.25,262192,18.4531,28.4581,5,507
0.002,0.25,16777264,4.46836e-08,1.25114e-05,10,522
0.05,0.25,32816,100.729,162.722,6,505
0.02,0.125,393288,12.9847,20.7728,8,522
0.002,0.125,25165896,4.46836e-08,1.25114e-05,14,564
0.05,0.125,49224,47.9821,74.9342,8,522
0.02,0.0625,524384,4.29471,6.81508,11,529
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,23,571
0.05,0.0625,65632,46.3122,72.0377,12,519
0.02,0.03125,655480,3.60442,5.62035,17,533
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,29,590
0.05,0.03125,82040,30.1933,47.7346,17,537
0.02,0.015625,786576,2.67158,4.13891,21,551
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,30,605
0.05,0.015625,98448,28.2621,44.9663,19,549
0.02,0.0078125,917672,2.65426,4.17575,25,570
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,36,626
0.05,0.0078125,114856,29.3464,46.0871,22,549
0.02,0.00390625,1048768,3.27751,5.16111,29,588
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,44,648
0.05,0.00390625,131264,27.747,43.4408,28,559
0.02,0.00195312,1179864,2.58203,3.99088,34,585
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,49,675
0.05,0.00195312,147672,25.9826,40.7411,33,587
0.02,0.000976562,1310960,2.15634,3.297,39,593
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,55,686
0.05,0.000976562,164080,25.0471,39.1937,37,575
0.02,0.000488281,1442056,1.7134,2.70073,45,614
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,59,715
0.05,0.000488281,180488,18.6307,29.5793,41,598
0.02,0.000244141,1573152,2.11394,3.34963,50,616
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,64,734
0.05,0.000244141,196896,20.6963,32.267,47,594
0.02,0.00012207,1704248,1.79382,2.74862,56,632
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,69,761
0.05,0.00012207,213304,18.58,29.6234,52,607
0.02,6.10352e-05,1835344,1.47534,2.30437,62,654
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,74,779
0.05,6.10352e-05,229712,23.2176,36.6651,58,611
0.02,3.05176e-05,1966440,1.64242,2.55504,67,651
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,83,805
0.05,3.05176e-05,246120,18.4246,28.9245,71,639
0.02,1.52588e-05,2097536,1.66615,2.59166,74,665
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,89,814
0.05,1.52588e-05,262528,19.3302,30.1938,69,640
0.02,7.62939e-06,2228632,1.56533,2.42974,87,706
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,107,851
0.05,7.62939e-06,278936,17.3373,27.25,86,647
0.02,3.8147e-06,2359728,1.47289,2.27573,95,682
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,109,853
0.05,3.8147e-06,295344,16.3701,25.6503,90,646
0.02,1.90735e-06,2490824,1.45542,2.27207,105,688
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,112,877
0.05,1.90735e-06,311752,16.0814,25.2313,98,667
0.02,0.25,262192,32.0332,48.7161,5,514
0.002,0.25,16777264,4.46836e-08,1.25114e-05,9,526
0.05,0.25,32816,125.328,196.917,5,507
0.02,0.125,393288,5.28121,8.39422,9,522
0.002,0.125,25165896,4.46836e-08,1.25114e-05,16,560
0.05,0.125,49224,61.9737,96.5648,8,519
0.02,0.0625,524384,5.14936,8.50768,13,541
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,21,564
0.05,0.0625,65632,51.0899,80.9316,13,527
0.02,0.03125,655480,3.83983,5.95649,18,541
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,28,600
0.05,0.03125,82040,41.7832,65.4547,15,541
0.02,0.015625,786576,4.24317,6.57514,21,553
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,32,619
0.05,0.015625,98448,32.2108,50.313,22,605
0.02,0.0078125,917672,3.17061,4.82976,30,731
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,36,670
0.05,0.0078125,114856,26.0929,41.6496,24,542
0.02,0.00390625,1048768,2.53883,3.93614,29,581
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,41,667
0.05,0.00390625,131264,28.3518,45.7935,28,564
0.02,0.00195312,1179864,2.70436,4.16053,35,585
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,46,684
0.05,0.00195312,147672,26.0365,41.6044,37,586
0.02,0.000976562,1310960,1.88002,2.91182,39,614
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,53,717
0.05,0.000976562,164080,25.2583,39.6186,37,577
0.02,0.000488281,1442056,2.1315,3.27072,45,612
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,58,704
0.05,0.000488281,180488,23.2095,36.3907,43,593
0.02,0.000244141,1573152,1.73551,2.70342,50,616
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,62,773
0.05,0.000244141,196896,22.1765,34.6895,46,606
0.02,0.00012207,1704248,1.88685,2.9536,57,699
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,71,768
0.05,0.00012207,213304,19.2726,30.3364,51,608
0.02,6.10352e-05,1835344,1.97768,3.0644,61,641
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,77,779
0.05,6.10352e-05,229712,18.3052,28.7138,62,641
0.02,3.05176e-05,1966440,1.534,2.36724,71,662
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,85,815
0.05,3.05176e-05,246120,18.0606,28.3502,63,677
0.02,1.52588e-05,2097536,1.32208,2.08453,72,662
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,84,817
0.05,1.52588e-05,262528,17.9556,28.595,68,639
0.02,7.62939e-06,2228632,1.61281,2.49184,88,679
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,108,898
0.05,7.62939e-06,278936,16.8286,26.534,84,639
0.02,3.8147e-06,2359728,1.91232,2.95084,95,685
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,111,854
0.05,3.8147e-06,295344,14.8181,23.3332,89,661
0.02,1.90735e-06,2490824,1.36645,2.12474,103,685
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,117,909
0.05,1.90735e-06,311752,16.3555,25.6606,100,656
0.02,0.25,262192,22.7313,34.7719,5,506
0.002,0.25,16777264,4.46836e-08,1.25114e-05,9,526
0.05,0.25,32816,135.123,209.38,5,517
0.02,0.125,393288,4.68707,7.70377,9,528
0.002,0.125,25165896,4.46836e-08,1.25114e-05,13,565
0.05,0.125,49224,47.7913,75.0029,9,519
0.02,0.0625,524384,8.2046,12.9954,11,533
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,21,565
0.05,0.0625,65632,41.9155,66.7669,12,529
0.02,0.03125,655480,4.29871,6.73682,16,545
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,26,588
0.05,0.03125,82040,33.7377,52.9718,17,532
0.02,0.015625,786576,2.72091,4.19311,20,558
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,32,685
0.05,0.015625,98448,31.6607,49.718,19,555
0.02,0.0078125,917672,2.7863,4.23329,25,564
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,38,639
0.05,0.0078125,114856,28.9072,45.6527,23,555
0.02,0.00390625,1048768,2.64925,4.06726,30,570
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,41,693
0.05,0.00390625,131264,32.124,51.9345,27,577
0.02,0.00195312,1179864,2.38643,3.74971,36,582
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,46,678
0.05,0.00195312,147672,25.5324,39.755,32,576
0.02,0.000976562,1310960,2.3149,3.58736,39,598
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,50,707
0.05,0.000976562,164080,26.9843,42.8004,36,591
0.02,0.000488281,1442056,1.87764,2.91328,44,607
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,60,722
0.05,0.000488281,180488,22.7221,36.3598,41,583
0.02,0.000244141,1573152,2.01039,3.09721,50,624
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,63,748
0.05,0.000244141,196896,21.6756,34.013,47,597
0.02,0.00012207,1704248,1.8447,2.82067,56,635
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,81,763
0.05,0.00012207,213304,18.3151,29.0441,52,608
0.02,6.10352e-05,1835344,1.53455,2.40617,64,643
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,73,782
0.05,6.10352e-05,229712,21.2893,33.4287,57,614
0.02,3.05176e-05,1966440,1.57941,2.4088,68,650
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,81,834
0.05,3.05176e-05,246120,20.0404,31.2638,62,630
0.02,1.52588e-05,2097536,1.76071,2.72515,74,661
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,84,812
0.05,1.52588e-05,262528,18.2917,28.5293,69,639
0.02,7.62939e-06,2228632,1.54582,2.39027,90,669
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,98,871
0.05,7.62939e-06,278936,16.6571,26.154,84,649
0.02,3.8147e-06,2359728,1.20727,1.92534,94,684
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,106,863
0.05,3.8147e-06,295344,18.7047,29.2056,88,654
0.02,1.90735e-06,2490824,1.50935,2.33827,101,684
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,119,895
0.05,1.90735e-06,311752,15.073,23.9226,95,752
0.02,0.25,262192,18.1448,28.9222,5,513
0.002,0.25,16777264,4.46836e-08,1.25114e-05,9,532
0.05,0.25,32816,117.811,183.514,5,519
0.02,0.125,393288,6.12874,9.44368,8,521
0.002,0.125,25165896,4.46836e-08,1.25114e-05,18,560
0.05,0.125,49224,65.0869,102.022,7,514
0.02,0.0625,524384,6.13935,9.77306,12,534
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,18,597
0.05,0.0625,65632,46.4407,72.9172,11,518
0.02,0.03125,655480,3.45884,5.48604,15,537
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,28,599
0.05,0.03125,82040,33.7223,52.9896,19,554
0.02,0.015625,786576,3.1331,4.91586,20,550
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,29,613
0.05,0.015625,98448,34.674,54.2495,20,542
0.02,0.0078125,917672,3.18178,5.00031,23,561
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,40,666
0.05,0.0078125,114856,27.3776,43.8496,25,548
0.02,0.00390625,1048768,2.82047,4.47371,30,576
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,41,656
0.05,0.00390625,131264,30.882,49.3565,36,741
0.02,0.00195312,1179864,2.27697,3.57409,48,861
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,56,847
0.05,0.00195312,147672,21.6443,34.2818,36,666
0.02,0.000976562,1310960,3.64493,5.53773,45,783
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,94,859
0.05,0.000976562,164080,23.1088,36.23,40,728
0.02,0.000488281,1442056,2.10271,3.24496,48,751
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,78,844
0.05,0.000488281,180488,19.3735,31.1835,53,790
0.02,0.000244141,1573152,1.95536,3.07193,57,769
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,84,955
0.05,0.000244141,196896,24.1349,37.7494,58,783
0.02,0.00012207,1704248,1.65128,2.61962,61,786
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,73,914
0.05,0.00012207,213304,18.7248,29.9539,59,723
0.02,6.10352e-05,1835344,1.75284,2.78912,67,791
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,94,981
0.05,6.10352e-05,229712,18.7398,29.2973,73,731
0.02,3.05176e-05,1966440,1.60201,2.49102,72,796
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,112,1024
0.05,3.05176e-05,246120,16.1747,26.0286,89,765
0.02,1.52588e-05,2097536,1.60732,2.5076,81,856
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,111,1013
0.05,1.52588e-05,262528,18.9347,29.6152,86,794
0.02,7.62939e-06,2228632,1.46589,2.23778,101,867
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,132,1110
0.05,7.62939e-06,278936,15.0215,24.0015,110,824
0.02,3.8147e-06,2359728,1.81226,2.86001,119,875
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,140,1116
0.05,3.8147e-06,295344,14.5845,23.2591,113,782
0.02,1.90735e-06,2490824,1.33523,2.09451,114,845
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,153,1174
0.05,1.90735e-06,311752,15.2629,24.2204,125,828
0.02,0.25,262192,18.861,28.4327,9,641
0.002,0.25,16777264,4.46836e-08,1.25114e-05,12,679
0.05,0.25,32816,108.319,169.29,7,579
0.02,0.125,393288,5.97333,9.36885,12,656
0.002,0.125,25165896,4.46836e-08,1.25114e-05,15,700
0.05,0.125,49224,57.5712,89.8901,10,665
0.02,0.0625,524384,4.87659,7.45932,16,709
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,25,675
0.05,0.0625,65632,49.6248,78.9388,16,616
0.02,0.03125,655480,4.59104,7.0872,23,704
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,25,713
0.05,0.03125,82040,38.7077,60.2952,20,707
0.02,0.015625,786576,3.31106,5.03138,23,732
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,34,804
0.05,0.015625,98448,36.9514,58.0301,23,715
0.02,0.0078125,917672,2.5671,3.97873,30,761
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,51,796
0.05,0.0078125,114856,28.825,45.3278,26,701
0.02,0.00390625,1048768,2.91518,4.38524,44,715
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,55,852
0.05,0.00390625,131264,27.8971,43.6328,45,729
0.02,0.00195312,1179864,2.14615,3.33179,40,745
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,76,858
0.05,0.00195312,147672,25.3213,39.6431,43,749
0.02,0.000976562,1310960,1.94875,3.00115,49,801
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,72,935
0.05,0.000976562,164080,22.2367,34.815,58,777
0.02,0.000488281,1442056,2.03159,3.27157,52,718
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,76,940
0.05,0.000488281,180488,21.8223,34.3311,47,739
0.02,0.000244141,1573152,1.72426,2.70061,55,802
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,79,984
0.05,0.000244141,196896,21.2978,33.8512,58,798
0.02,0.00012207,1704248,2.12398,3.33648,73,874
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,79,1161
0.05,0.00012207,213304,19.0933,29.9512,80,906
0.02,6.10352e-05,1835344,1.6673,2.62779,96,915
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,122,1271
0.05,6.10352e-05,229712,18.384,28.8752,62,883
0.02,3.05176e-05,1966440,1.49621,2.38645,83,976
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,97,1100
0.05,3.05176e-05,246120,17.804,27.9681,82,850
0.02,1.52588e-05,2097536,1.35534,2.12381,106,1020
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,123,1129
0.05,1.52588e-05,262528,18.4265,28.853,91,833
0.02,7.62939e-06,2228632,1.53996,2.43279,115,935
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,125,1142
0.05,7.62939e-06,278936,17.3117,27.2773,113,849
0.02,3.8147e-06,2359728,1.36034,2.11375,128,904
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,150,1122
0.05,3.8147e-06,295344,14.3964,22.9269,116,873
0.02,1.90735e-06,2490824,1.38943,2.15712,141,922
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,149,1231
0.05,1.90735e-06,311752,17.3316,27.0965,129,892
0.02,0.25,262192,22.6701,36.1399,8,679
0.002,0.25,16777264,4.46836e-08,1.25114e-05,14,706
0.05,0.25,32816,133.927,210.872,7,710
0.02,0.125,393288,5.44959,8.3147,12,658
0.002,0.125,25165896,4.46836e-08,1.25114e-05,19,689
0.05,0.125,49224,48.1962,75.5266,10,708
0.02,0.0625,524384,5.74028,8.8801,12,654
0.002,0.0625,33554528,4.46836e-08,1.25114e-05,25,751
0.05,0.0625,65632,59.0539,92.88,16,660
0.02,0.03125,655480,3.95676,6.03223,23,685
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,37,763
0.05,0.03125,82040,32.9729,51.8856,23,714
0.02,0.015625,786576,3.84101,5.8249,20,762
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,42,809
0.05,0.015625,98448,34.8705,54.7703,33,737
0.02,0.0078125,917672,2.60589,4.01506,37,770
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,61,839
0.05,0.0078125,114856,26.7305,42.0371,31,745
0.02,0.00390625,1048768,2.98927,4.58197,34,738
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,67,878
0.05,0.00390625,131264,24.4596,38.5545,33,756
0.02,0.00195312,1179864,2.26506,3.55122,44,774
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,74,949
0.05,0.00195312,147672,25.343,39.7122,43,822
0.02,0.000976562,1310960,1.98763,3.0819,51,805
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,76,870
0.05,0.000976562,164080,19.9509,32.034,42,732
0.02,0.000488281,1442056,1.85107,2.92584,56,789
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,86,866
0.05,0.000488281,180488,21.5298,33.8035,52,685
0.02,0.000244141,1573152,1.75545,2.68128,58,732
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,76,981
0.05,0.000244141,196896,21.1768,33.1243,58,760
0.02,0.00012207,1704248,1.70006,2.63315,65,815
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,84,888
0.05,0.00012207,213304,21.4776,33.7774,61,855
0.02,6.10352e-05,1835344,1.72277,2.69512,85,919
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,98,1150
0.05,6.10352e-05,229712,18.8155,29.5925,78,752
0.02,3.05176e-05,1966440,1.64997,2.57913,77,883
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,99,1036
0.05,3.05176e-05,246120,17.3806,27.3257,80,847
0.02,1.52588e-05,2097536,1.63387,2.57859,96,879
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,115,1114
0.05,1.52588e-05,262528,18.6605,29.3839,89,860
0.02,7.62939e-06,2228632,1.45676,2.3105,113,880
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,141,1052
0.05,7.62939e-06,278936,15.2998,24.5938,95,834
0.02,3.8147e-06,2359728,1.40101,2.19625,131,922
0.002,3.8147e-06,150995376,4.46836e-08,1.25114e-05,155,1156
0.05,3.8147e-06,295344,17.2926,26.9839,117,913
0.02,1.90735e-06,2490824,1.53533,2.41798,145,923
0.002,1.90735e-06,159384008,4.46836e-08,1.25114e-05,173,1206
0.05,1.90735e-06,311752,14.6653,23.376,132,892
0.02,0.25,262192,19.9198,30.562,9,646
0.002,0.25,16777264,4.46836e-08,1.25114e-05,14,726
0.05,0.25,32816,117.957,182.906,5,571
0.02,0.125,393288,10.6501,16.4466,10,587
0.002,0.125,25165896,4.46836e-08,1.25114e-05,16,607
0.05,0.125,49224,43.9395,71.5377,11,581
0.02,0.0625,524384,6.53424,9.78462,13,615
0.002,0.0625,33554528,0.0065088,0.0105721,24,646
0.05,0.0625,65632,45.2794,70.9526,13,597
0.02,0.03125,655480,4.04348,6.16341,17,625
0.002,0.03125,41943160,4.46836e-08,1.25114e-05,30,670
0.05,0.03125,82040,31.2047,49.4925,17,601
0.02,0.015625,786576,3.67149,5.64051,21,614
0.002,0.015625,50331792,4.46836e-08,1.25114e-05,40,701
0.05,0.015625,98448,25.8038,41.9228,20,622
0.02,0.0078125,917672,2.74438,4.23439,38,632
0.002,0.0078125,58720424,4.46836e-08,1.25114e-05,35,750
0.05,0.0078125,114856,26.72,42.0519,27,636
0.02,0.00390625,1048768,2.28418,3.51269,40,658
0.002,0.00390625,67109056,4.46836e-08,1.25114e-05,45,740
0.05,0.00390625,131264,32.4905,51.094,34,639
0.02,0.00195312,1179864,2.40916,3.72843,39,649
0.002,0.00195312,75497688,4.46836e-08,1.25114e-05,54,773
0.05,0.00195312,147672,25.3026,39.5326,34,651
0.02,0.000976562,1310960,2.29462,3.61591,43,684
0.002,0.000976562,83886320,4.46836e-08,1.25114e-05,67,783
0.05,0.000976562,164080,26.1453,40.8588,48,650
0.02,0.000488281,1442056,1.94619,2.99458,58,722
0.002,0.000488281,92274952,4.46836e-08,1.25114e-05,70,833
0.05,0.000488281,180488,21.7392,34.4149,66,677
0.02,0.000244141,1573152,1.88374,2.87363,57,708
0.002,0.000244141,100663584,4.46836e-08,1.25114e-05,71,899
0.05,0.000244141,196896,20.9994,32.7318,50,680
0.02,0.00012207,1704248,1.72411,2.70865,66,740
0.002,0.00012207,109052216,4.46836e-08,1.25114e-05,85,858
0.05,0.00012207,213304,19.8231,31.1125,57,729
0.02,6.10352e-05,1835344,1.68555,2.67273,66,707
0.002,6.10352e-05,117440848,4.46836e-08,1.25114e-05,82,902
0.05,6.10352e-05,229712,18.748,29.5708,64,724
0.02,3.05176e-05,1966440,1.66657,2.55478,75,967
0.002,3.05176e-05,125829480,4.46836e-08,1.25114e-05,155,1525
0.05,3.05176e-05,246120,21.5656,33.8532,66,884
0.02,1.52588e-05,2097536,1.40995,2.16559,77,726
0.002,1.52588e-05,134218112,4.46836e-08,1.25114e-05,92,869
0.05,1.52588e-05,262528,17.2179,27.168,73,730
0.02,7.62939e-06,2228632,1.42985,2.23871,109,809
0.002,7.62939e-06,142606744,4.46836e-08,1.25114e-05,108,975
0.05,7.62939e-06,278936,18.5025,29.0664,90,687
