epsilon,delta,memory,relativeError,averageError,queryTime,updateTime
0.05,0.03125,5160,2793.13,4411.68,6,554
0.02,0.015625,12336,999.221,1593.92,6,567
0.002,0.015625,98352,93.4562,146.807,7,573
0.05,0.015625,6192,2774.45,4378.91,7,539
0.02,0.0078125,14392,1227.31,1936.58,8,595
0.002,0.0078125,114744,89.9258,141.436,7,587
0.05,0.0078125,7224,2714.56,4285.69,8,554
0.02,0.00390625,16448,1219.71,1924.78,8,557
0.002,0.00390625,131136,80.2919,127.035,8,570
0.05,0.00390625,8256,2664.09,4205.75,10,547
0.02,0.00195312,18504,1196.48,1887.21,10,572
0.002,0.00195312,147528,79.3945,125.188,11,570
0.05,0.00195312,9288,2691.02,4247.19,10,573
0.02,0.000976562,20560,1182.69,1865.97,10,569
0.002,0.000976562,163920,78.2733,123.509,11,621
0.05,0.000976562,10320,2645.39,4175.91,11,598
0.02,0.000488281,22616,943.332,1502.94,10,590
0.002,0.000488281,180312,80.3687,126.323,16,614
0.05,0.000488281,11352,2481.71,3921.87,10,663
0.02,0.000244141,24672,1162.02,1833.81,12,647
0.002,0.000244141,196704,74.9361,118.187,13,702
0.05,0.000244141,12384,1820.81,2979.87,9,609
0.02,0.00012207,26728,1151.82,1817.3,12,607
0.002,0.00012207,213096,64.6709,103.099,13,603
0.05,0.00012207,13416,2570.63,4059.14,11,584
0.02,6.10352e-05,28784,958.566,1521.67,11,598
0.002,6.10352e-05,229488,75.9741,119.42,14,605
0.05,6.10352e-05,14448,2583.39,4076.89,13,582
0.02,3.05176e-05,30840,909.576,1448.99,11,594
0.002,3.05176e-05,245880,70.5299,111.503,15,595
0.05,3.05176e-05,15480,2379.31,3759.53,14,590
0.02,1.52588e-05,32896,1077.68,1705.67,14,594
0.002,1.52588e-05,262272,75.8727,119.173,13,617
0.05,1.52588e-05,16512,2458.35,3880.67,14,586
0.02,7.62939e-06,34952,1070.66,1690.86,14,595
0.002,7.62939e-06,278664,73.3847,115.388,14,621
0.05,7.62939e-06,17544,2449.18,3869.06,15,598
0.02,3.8147e-06,37008,1113.6,1757.45,16,604
0.002,3.8147e-06,295056,69.7817,110.134,17,665
0.05,3.8147e-06,18576,2098.04,3404.27,14,650
0.02,1.90735e-06,39064,1096.92,1731.1,15,643
0.002,1.90735e-06,311448,63.8879,102.169,15,652
0.05,1.90735e-06,19608,2529.49,3992.8,17,709
0.02,0.25,4112,1501.04,2369.23,3,559
0.002,0.25,32784,139.931,219.716,3,637
0.05,0.25,2064,3103.62,4901.89,4,765
0.02,0.125,6168,1400.34,2207.7,4,577
0.002,0.125,49176,119.652,187.522,4,625
0.05,0.125,3096,3024.8,4772.92,4,627
0.02,0.0625,8224,1341.77,2116.38,6,602
0.002,0.0625,65568,98.5862,157.254,5,576
0.05,0.0625,4128,2847.95,4497.07,6,536
0.02,0.03125,10280,1286.01,2028.55,6,553
0.002,0.03125,81960,99.9723,156.89,6,569
0.05,0.03125,5160,2813.08,4440.75,6,585
0.02,0.015625,12336,1225.56,1934.66,8,743
0.002,0.015625,98352,91.91,144.585,10,758
0.05,0.015625,6192,2724.02,4300.99,7,716
0.02,0.0078125,14392,1227.28,1937.43,7,690
0.002,0.0078125,114744,90.8547,142.623,8,589
0.05,0.0078125,7224,2738.65,4323.01,9,596
0.02,0.00390625,16448,1194.8,1886.1,7,571
0.002,0.00390625,131136,86.3523,135.601,12,613
0.05,0.00390625,8256,2455,3910.97,9,606
0.02,0.00195312,18504,1196.7,1889.6,10,584
0.002,0.00195312,147528,84.9097,133.684,9,611
0.05,0.00195312,9288,2651.49,4187.52,9,600
0.02,0.000976562,20560,1174.65,1854.17,10,584
0.002,0.000976562,163920,81.4616,128.109,14,608
0.05,0.000976562,10320,2293.58,3663.66,10,608
0.02,0.000488281,22616,1175.52,1854.51,11,596
0.002,0.000488281,180312,75.4938,119.652,13,600
0.05,0.000488281,11352,2609.54,4119.49,11,594
0.02,0.000244141,24672,1147.49,1811.36,12,593
0.002,0.000244141,196704,76.1297,119.819,11,624
0.05,0.000244141,12384,2577.75,4069.79,12,635
0.02,0.00012207,26728,1024.58,1623.59,13,617
0.002,0.00012207,213096,76.1653,119.875,13,631
0.05,0.00012207,13416,2591,4090.43,12,638
0.02,6.10352e-05,28784,1028.08,1627.72,13,625
0.002,6.10352e-05,229488,68.5315,108.787,13,633
0.05,6.10352e-05,14448,2545.07,4018.16,13,643
0.02,3.05176e-05,30840,1119.59,1767.03,13,630
0.002,3.05176e-05,245880,74.6335,117.439,14,636
0.05,3.05176e-05,15480,2353.49,3723.68,13,648
0.02,1.52588e-05,32896,1120.19,1767.65,15,685
0.002,1.52588e-05,262272,69.2215,109.362,14,606
0.05,1.52588e-05,16512,2532.71,3998.96,14,593
0.02,7.62939e-06,34952,1125,1775.13,15,620
0.002,7.62939e-06,278664,73.3786,115.32,19,681
0.05,7.62939e-06,17544,2445.03,3867.55,15,610
0.02,3.8147e-06,37008,1106.44,1746.07,14,609
0.002,3.8147e-06,295056,64.1319,102.587,17,626
0.05,3.8147e-06,18576,2492.26,3934.38,16,592
0.02,1.90735e-06,39064,1097.68,1732.45,17,648
0.002,1.90735e-06,311448,69.5047,109.66,18,663
0.05,1.90735e-06,19608,2508.05,3958.81,15,666
0.02,0.25,4112,1516.77,2394.18,3,535
0.002,0.25,32784,140.811,221.013,4,552
0.05,0.25,2064,3158.49,4986.9,3,539
0.02,0.125,6168,1397.9,2205.68,4,551
0.002,0.125,49176,115.288,181.151,4,525
0.05,0.125,3096,2754.72,4359.19,4,547
0.02,0.0625,8224,1343.02,2118.81,5,561
0.002,0.0625,65568,84.3616,138.825,4,560
0.05,0.0625,4128,2889.96,4563.55,5,532
0.02,0.03125,10280,1291.21,2038.5,6,563
0.002,0.03125,81960,100.566,157.608,6,560
0.05,0.03125,5160,2750.11,4343.75,7,598
0.02,0.015625,12336,1263.33,1993.9,7,540
0.002,0.015625,98352,94.0956,147.629,7,600
0.05,0.015625,6192,2767.45,4368.46,6,536
0.02,0.0078125,14392,1237.18,1951.53,8,549
0.002,0.0078125,114744,85.6345,134.779,8,555
0.05,0.0078125,7224,2693.7,4253.69,7,579
0.02,0.00390625,16448,1216.84,1919.02,9,560
0.002,0.00390625,131136,85.9892,135.277,9,563
0.05,0.00390625,8256,2704.72,4269.7,9,598
0.02,0.00195312,18504,1192.89,1882.43,10,543
0.002,0.00195312,147528,79.6439,125.533,9,611
0.05,0.00195312,9288,2624.87,4148.1,9,647
0.02,0.000976562,20560,1186.81,1871.75,12,730
0.002,0.000976562,163920,83.1927,130.583,10,591
0.05,0.000976562,10320,2618.54,4133.66,11,546
0.02,0.000488281,22616,1157.94,1826.49,14,583
0.002,0.000488281,180312,69.8078,111.554,11,584
0.05,0.000488281,11352,2545.56,4020.49,11,589
0.02,0.000244141,24672,1020.03,1622.08,11,549
0.002,0.000244141,196704,74.9479,119.09,12,553
0.05,0.000244141,12384,2632.15,4155.04,12,560
0.02,0.00012207,26728,997.349,1589.65,11,559
0.002,0.00012207,213096,76.1096,119.818,12,573
0.05,0.00012207,13416,2535.29,4003.09,11,548
0.02,6.10352e-05,28784,1150.23,1814.32,13,587
0.002,6.10352e-05,229488,70.6315,111.962,12,562
0.05,6.10352e-05,14448,2536.79,4006.43,12,609
0.02,3.05176e-05,30840,790.212,1276.51,12,612
0.002,3.05176e-05,245880,74.6397,117.877,18,602
0.05,3.05176e-05,15480,2530,3993.39,14,589
0.02,1.52588e-05,32896,1124,1773.53,14,597
0.002,1.52588e-05,262272,70.7971,111.706,18,674
0.05,1.52588e-05,16512,2065.2,3282.6,16,623
0.02,7.62939e-06,34952,1126.01,1776.66,15,631
0.002,7.62939e-06,278664,63.9987,102.795,15,658
0.05,7.62939e-06,17544,2518.72,3976.24,15,609
0.02,3.8147e-06,37008,933.248,1487.85,15,654
0.002,3.8147e-06,295056,69.58,109.756,15,635
0.05,3.8147e-06,18576,2051.45,3268.31,14,616
0.02,1.90735e-06,39064,1036.24,1641.15,16,604
0.002,1.90735e-06,311448,69.8493,110.016,17,635
0.05,1.90735e-06,19608,2514.55,3969.74,18,627
0.02,0.25,4112,1297.19,2054.48,4,569
0.002,0.25,32784,141.548,221.881,4,546
0.05,0.25,2064,3160.23,4987.74,3,503
0.02,0.125,6168,1263.83,2000.87,4,521
0.002,0.125,49176,116.916,183.56,4,524
0.05,0.125,3096,2975.79,4698.49,5,518
0.02,0.0625,8224,1233.82,1949.33,6,535
0.002,0.0625,65568,99.0207,156.344,5,526
0.05,0.0625,4128,2865.12,4522.4,5,528
0.02,0.03125,10280,1245.48,1966.59,6,528
0.002,0.03125,81960,98.7795,155.155,6,528
0.05,0.03125,5160,2830.71,4467.77,6,521
0.02,0.015625,12336,1249.41,1971.99,6,539
0.002,0.015625,98352,86.9566,137.437,7,540
0.05,0.015625,6192,2763.33,4361.94,7,548
0.02,0.0078125,14392,1024.36,1667.56,8,547
0.002,0.0078125,114744,89.4463,140.323,7,583
0.05,0.0078125,7224,2641.96,4174.67,7,577
0.02,0.00390625,16448,1183.49,1867.89,8,595
0.002,0.00390625,131136,76.3775,121.333,8,572
0.05,0.00390625,8256,2693.32,4251.63,9,558
0.02,0.00195312,18504,1182.25,1865.81,9,555
0.002,0.00195312,147528,81.8012,128.669,9,557
0.05,0.00195312,9288,2557.07,4040.34,8,557
0.02,0.000976562,20560,1188.55,1875.11,12,595
0.002,0.000976562,163920,65.813,106.508,9,571
0.05,0.000976562,10320,1753.01,2960.33,9,574
0.02,0.000488281,22616,1192.01,1880.45,12,568
0.002,0.000488281,180312,79.3461,124.843,12,574
0.05,0.000488281,11352,2606.06,4115.44,10,555
0.02,0.000244141,24672,1171.8,1848.92,11,561
0.002,0.000244141,196704,76.1441,120.103,12,577
0.05,0.000244141,12384,2072.46,3301.55,10,566
0.02,0.00012207,26728,1156.34,1824.69,15,584
0.002,0.00012207,213096,76.4301,120.041,16,627
0.05,0.00012207,13416,2617.68,4133.24,14,651
0.02,6.10352e-05,28784,1161.73,1832.49,13,697
0.002,6.10352e-05,229488,76.8042,120.653,16,814
0.05,6.10352e-05,14448,2557.59,4037.75,12,576
0.02,3.05176e-05,30840,1044.87,1652.25,14,606
0.002,3.05176e-05,245880,71.9837,113.655,13,584
0.05,3.05176e-05,15480,1937.09,3117.54,11,565
0.02,1.52588e-05,32896,1131.12,1785.24,14,605
0.002,1.52588e-05,262272,70.6464,111.642,15,582
0.05,1.52588e-05,16512,2524.2,3985.08,14,567
0.02,7.62939e-06,34952,1125.85,1775.73,16,583
0.002,7.62939e-06,278664,69.2802,109.257,14,606
0.05,7.62939e-06,17544,2550.82,4026.32,13,592
0.02,3.8147e-06,37008,1121.77,1769.48,15,598
0.002,3.8147e-06,295056,68.6779,108.341,15,666
0.05,3.8147e-06,18576,2533.4,3998.31,15,594
0.02,1.90735e-06,39064,1000.55,1583.55,16,594
0.002,1.90735e-06,311448,66.8762,105.95,16,621
0.05,1.90735e-06,19608,2505.04,3953.4,16,601
0.02,0.25,4112,1512.65,2386.61,3,538
0.002,0.25,32784,138.677,217.845,3,510
0.05,0.25,2064,3178.82,5018.33,3,516
0.02,0.125,6168,1389.83,2193.44,4,534
0.002,0.125,49176,86.0425,147.255,4,512
0.05,0.125,3096,2982.12,4707.51,4,533
0.02,0.0625,8224,1342.05,2117.66,5,521
0.002,0.0625,65568,98.2936,155.681,8,519
0.05,0.0625,4128,2723.87,4302.79,5,528
0.02,0.03125,10280,905.552,1474.46,5,558
0.002,0.03125,81960,100.942,158.308,6,529
0.05,0.03125,5160,2711.17,4283.79,9,528
0.02,0.015625,12336,1270.24,2003.66,6,531
0.002,0.015625,98352,91.2065,143.598,7,534
0.05,0.015625,6192,2711.52,4281.31,6,537
0.02,0.0078125,14392,1225.93,1934.9,7,536
0.002,0.0078125,114744,89.2109,140.209,7,562
0.05,0.0078125,7224,2774.12,4379.8,8,557
0.02,0.00390625,16448,1216.83,1920.51,9,540
0.002,0.00390625,131136,81.616,128.632,8,554
0.05,0.00390625,8256,2692.18,4249.82,8,536
0.02,0.00195312,18504,1198.14,1890.97,9,548
0.002,0.00195312,147528,77.5629,122.446,12,570
0.05,0.00195312,9288,2688.4,4244.45,10,558
0.02,0.000976562,20560,1181.24,1863.1,11,594
0.002,0.000976562,163920,76.6027,120.772,11,590
0.05,0.000976562,10320,2411.41,3810.95,11,574
0.02,0.000488281,22616,1029.54,1636.25,11,563
0.002,0.000488281,180312,76.6724,120.863,12,579
0.05,0.000488281,11352,2627.36,4146.61,11,560
0.02,0.000244141,24672,776.528,1308.88,11,575
0.002,0.000244141,196704,67.9645,107.951,12,636
0.05,0.000244141,12384,2602.78,4109.04,12,660
0.02,0.00012207,26728,1148.94,1812.66,12,564
0.002,0.00012207,213096,69.5557,110.905,13,736
0.05,0.00012207,13416,2028.2,3237.77,12,629
0.02,6.10352e-05,28784,1084.89,1718.96,12,586
0.002,6.10352e-05,229488,75.36,118.578,13,596
0.05,6.10352e-05,14448,2443.09,3862.75,14,567
0.02,3.05176e-05,30840,1133.01,1788.16,14,575
0.002,3.05176e-05,245880,67.9533,107.605,13,598
0.05,3.05176e-05,15480,2144.46,3413.23,12,588
0.02,1.52588e-05,32896,1103,1741.4,14,601
0.002,1.52588e-05,262272,75.0666,118.002,12,608
0.05,1.52588e-05,16512,2592.22,4091.17,15,575
0.02,7.62939e-06,34952,1107.55,1747.95,14,645
0.002,7.62939e-06,278664,68.3036,108.921,15,608
0.05,7.62939e-06,17544,2448.18,3866.11,14,605
0.02,3.8147e-06,37008,1088,1717.2,17,628
0.002,3.8147e-06,295056,72.2379,113.68,17,635
0.05,3.8147e-06,18576,2529.06,3993.32,14,607
0.02,1.90735e-06,39064,1102.43,1739.46,15,641
0.002,1.90735e-06,311448,72.5416,113.996,15,635
0.05,1.90735e-06,19608,2496.9,3941.06,17,588
0.02,0.25,4112,1489.4,2349.47,3,492
0.002,0.25,32784,138.498,217.877,3,501
0.05,0.25,2064,3181.79,5023.71,3,570
0.02,0.125,6168,1378.65,2174.74,4,610
0.002,0.125,49176,118.428,185.688,4,500
0.05,0.125,3096,3002.36,4738.24,5,501
0.02,0.0625,8224,1330.11,2098.17,5,501
0.002,0.0625,65568,106.869,167.806,6,526
0.05,0.0625,4128,2865.73,4524.6,5,519
0.02,0.03125,10280,1288.63,2033.37,6,528
0.002,0.03125,81960,98.2176,154.356,5,509
0.05,0.03125,5160,2817.99,4448.42,7,517
0.02,0.015625,12336,1177.74,1862.81,8,517
0.002,0.015625,98352,94.5683,148.289,7,522
0.05,0.015625,6192,2738.25,4323.01,7,519
0.02,0.0078125,14392,1199.82,1895.28,8,524
0.002,0.0078125,114744,82.3445,130.429,7,520
0.05,0.0078125,7224,2735.13,4317.18,7,509
0.02,0.00390625,16448,1228.36,1936.67,7,522
0.002,0.00390625,131136,86.5037,135.914,8,568
0.05,0.00390625,8256,2703.72,4268.46,8,577
0.02,0.00195312,18504,1075.33,1705.43,10,547
0.002,0.00195312,147528,81.856,128.821,9,538
0.05,0.00195312,9288,2655.66,4191.26,9,525
0.02,0.000976562,20560,1149.91,1814.21,10,540
0.002,0.000976562,163920,75.628,120.632,13,534
0.05,0.000976562,10320,2603.09,4110.57,10,533
0.02,0.000488281,22616,1118.5,1765.75,10,540
0.002,0.000488281,180312,65.9401,105.392,11,541
0.05,0.000488281,11352,2635.52,4161.02,12,536
0.02,0.000244141,24672,925.404,1479.64,10,545
0.002,0.000244141,196704,74.8606,118.114,13,628
0.05,0.000244141,12384,2612.02,4123.82,12,584
0.02,0.00012207,26728,1150.77,1816.06,12,564
0.002,0.00012207,213096,65.5312,105.003,12,636
0.05,0.00012207,13416,1993.25,3190.21,12,615
0.02,6.10352e-05,28784,1110.55,1753.06,12,588
0.002,6.10352e-05,229488,75.5706,118.842,13,581
0.05,6.10352e-05,14448,2533.16,3999.94,11,580
0.02,3.05176e-05,30840,1051.65,1666.41,14,578
0.002,3.05176e-05,245880,74.6395,117.416,14,592
0.05,3.05176e-05,15480,2547.91,4022.47,14,578
0.02,1.52588e-05,32896,957.147,1555.67,13,583
0.002,1.52588e-05,262272,69.6391,109.975,14,605
0.05,1.52588e-05,16512,2538.12,4006.85,15,579
0.02,7.62939e-06,34952,1113.23,1756.93,14,599
0.002,7.62939e-06,278664,62.4884,99.6841,14,609
0.05,7.62939e-06,17544,2535.82,4002.78,14,599
0.02,3.8147e-06,37008,1103.11,1740.71,18,635
0.002,3.8147e-06,295056,68.1891,107.739,15,681
0.05,3.8147e-06,18576,2493.13,3936.79,15,593
0.02,1.90735e-06,39064,1105.3,1744.56,16,694
0.002,1.90735e-06,311448,61.422,97.8242,16,681
0.05,1.90735e-06,19608,2522.67,3983.1,16,581
0.02,0.25,4112,1473.5,2332.12,3,506
0.002,0.25,32784,134.918,212.74,3,509
0.05,0.25,2064,3159.23,4986.89,3,502
0.02,0.125,6168,1390.4,2193.38,4,527
0.002,0.125,49176,119.428,186.964,4,525
0.05,0.125,3096,2969.18,4688.26,5,512
0.02,0.0625,8224,1331.88,2100.78,5,523
0.002,0.0625,65568,89.9978,143.784,5,518
0.05,0.0625,4128,2871.08,4533.39,6,522
0.02,0.03125,10280,1300.24,2051.28,6,528
0.002,0.03125,81960,100.094,157.31,6,536
0.05,0.03125,5160,2823.82,4458.06,7,517
0.02,0.015625,12336,1263.58,1993.27,8,534
0.002,0.015625,98352,89.0792,140.169,6,575
0.05,0.015625,6192,2755.5,4349.22,6,521
0.02,0.0078125,14392,1238.22,1952.96,8,555
0.002,0.0078125,114744,90.6284,142.188,7,580
0.05,0.0078125,7224,2749.72,4339.91,8,580
0.02,0.00390625,16448,974.557,1559.7,8,522
0.002,0.00390625,131136,83.6273,131.43,8,532
0.05,0.00390625,8256,2704.91,4271.02,9,522
0.02,0.00195312,18504,1161.07,1833.88,8,561
0.002,0.00195312,147528,79.8392,126.071,10,574
0.05,0.00195312,9288,2566.37,4054.3,10,588
0.02,0.000976562,20560,1161.58,1833.55,10,593
0.002,0.000976562,163920,80.5421,126.792,11,581
0.05,0.000976562,10320,2630.13,4151.52,10,527
0.02,0.000488281,22616,1177.03,1856.98,11,542
0.002,0.000488281,180312,79.0066,124.026,12,588
0.05,0.000488281,11352,2575.58,4066.85,11,537
0.02,0.000244141,24672,842.711,1361.68,11,557
0.002,0.000244141,196704,72.1367,114.291,12,592
0.05,0.000244141,12384,2264.45,3590.87,12,547
0.02,0.00012207,26728,1150.14,1814.92,12,540
0.002,0.00012207,213096,71.9703,114.102,13,560
0.05,0.00012207,13416,2558.41,4039.57,12,549
0.02,6.10352e-05,28784,1133.92,1790.24,12,553
0.002,6.10352e-05,229488,65.5827,104.845,13,574
0.05,6.10352e-05,14448,2576.54,4067.59,12,556
0.02,3.05176e-05,30840,993.216,1575.43,13,552
0.002,3.05176e-05,245880,73.5427,116.094,13,572
0.05,3.05176e-05,15480,2553.73,4030.83,13,564
0.02,1.52588e-05,32896,1107.66,1749.39,13,573
0.002,1.52588e-05,262272,70.4193,111.173,15,569
0.05,1.52588e-05,16512,2396.47,3786.47,14,566
0.02,7.62939e-06,34952,1124.72,1774.47,15,573
0.002,7.62939e-06,278664,74.4411,117.015,15,586
0.05,7.62939e-06,17544,2515.29,3970.77,14,568
0.02,3.8147e-06,37008,1107.36,1747.35,14,574
0.002,3.8147e-06,295056,74.1827,116.551,16,587
0.05,3.8147e-06,18576,2495.31,3940.75,15,574
0.02,1.90735e-06,39064,1084.43,1711.63,15,579
0.002,1.90735e-06,311448,69.9952,110.972,15,593
0.05,1.90735e-06,19608,2513.98,3968.41,16,574
