epsilon,delta,memory,averageError,queryTime,updateTime,threshold
0.034375,0.125,3144,4635.76,32,522,0.01
0.034375,0.125,3208,4579.55,33,521,0.005
0.034375,0.125,4072,4344.87,33,554,0.001
0.034375,0.125,6296,3963.6,33,578,0.0005
0.034375,0.125,30024,2722.28,33,711,0.0001
0.034375,0.125,42664,2501.89,35,728,5e-05
0.034375,0.125,54616,2339.79,35,738,1e-05
0.0171875,0.125,6168,2154.92,40,577,0.1
0.0171875,0.125,6216,2129.42,34,622,0.01
0.0171875,0.125,6280,2136.36,33,537,0.005
0.0171875,0.125,7144,2040.24,32,557,0.001
0.0171875,0.125,9368,1875.2,33,589,0.0005
0.0171875,0.125,33096,1312.1,34,700,0.0001
0.0171875,0.125,45736,1203.38,33,735,5e-05
0.0171875,0.125,57688,1129.03,38,854,1e-05
0.00859375,0.125,12312,973.131,37,616,0.1
0.00859375,0.125,12360,970.287,36,618,0.01
0.00859375,0.125,12424,963.533,36,627,0.005
0.00859375,0.125,13288,931.712,37,652,0.001
0.00859375,0.125,15512,868.329,37,681,0.0005
0.00859375,0.125,39240,620.911,36,826,0.0001
0.00859375,0.125,51880,570.748,38,871,5e-05
0.00859375,0.125,63832,534.031,37,854,1e-05
0.00429688,0.125,24600,420.692,38,615,0.1
0.00429688,0.125,24648,423.528,37,630,0.01
0.00429688,0.125,24712,420.226,45,603,0.005
0.00429688,0.125,25576,403.565,35,608,0.001
0.00429688,0.125,27800,388.452,38,680,0.0005
0.00429688,0.125,51528,287.357,33,767,0.0001
0.00429688,0.125,64168,265.369,34,747,5e-05
0.00429688,0.125,76120,249.423,34,743,1e-05
0.00214844,0.125,49176,176.444,33,516,0.1
0.00214844,0.125,49224,176.792,33,530,0.01
0.00214844,0.125,49288,178.617,32,528,0.005
0.00214844,0.125,50152,173.985,33,557,0.001
0.00214844,0.125,52376,186.376,33,603,0.0005
0.00214844,0.125,76104,128.276,32,710,0.0001
0.00214844,0.125,88744,117.717,34,730,5e-05
0.00214844,0.125,100696,111.405,34,745,1e-05
0.00107422,0.125,98328,69.6259,33,524,0.1
0.00107422,0.125,98376,69.857,34,537,0.01
0.00107422,0.125,98440,69.6464,34,532,0.005
0.00107422,0.125,99304,68.7759,36,567,0.001
0.00107422,0.125,101528,66.7072,34,591,0.0005
0.00107422,0.125,125256,59.9108,34,707,0.0001
0.00107422,0.125,137896,49.8077,36,740,5e-05
0.00107422,0.125,149848,47.0458,37,868,1e-05
0.000537109,0.125,196632,25.4538,34,645,0.1
0.000537109,0.125,196680,25.2177,35,531,0.01
0.000537109,0.125,196744,25.1343,34,551,0.005
0.000537109,0.125,197608,24.9927,33,555,0.001
0.000537109,0.125,199832,30.038,32,575,0.0005
0.000537109,0.125,223560,20.6651,34,719,0.0001
0.000537109,0.125,236200,19.3244,34,730,5e-05
0.000537109,0.125,248152,18.3639,34,748,1e-05
0.000268555,0.125,393240,8.59269,33,532,0.1
0.000268555,0.125,393288,11.6695,33,538,0.01
0.000268555,0.125,393352,8.91457,34,544,0.005
0.000268555,0.125,394216,9.0734,33,550,0.001
0.000268555,0.125,396440,15.6853,33,598,0.0005
0.000268555,0.125,420168,6.90978,33,725,0.0001
0.000268555,0.125,432808,6.5191,34,730,5e-05
0.000268555,0.125,444760,6.28366,36,755,1e-05
0.000134277,0.125,786456,2.31825,34,537,0.1
0.000134277,0.125,786504,1.99677,33,524,0.01
0.000134277,0.125,786568,1.95415,33,571,0.005
0.000134277,0.125,787432,2.01235,35,559,0.001
0.000134277,0.125,789656,2.45675,33,589,0.0005
0.000134277,0.125,813384,1.79578,36,723,0.0001
0.000134277,0.125,826024,1.69172,34,736,5e-05
0.000134277,0.125,837976,2.25446,34,742,1e-05
6.71387e-05,0.125,1572888,0.292655,35,530,0.1
6.71387e-05,0.125,1572936,0.222641,34,546,0.01
6.71387e-05,0.125,1573000,0.143856,37,563,0.005
6.71387e-05,0.125,1573864,0.273875,33,569,0.001
6.71387e-05,0.125,1576088,0.590339,34,593,0.0005
6.71387e-05,0.125,1599816,0.269221,35,734,0.0001
6.71387e-05,0.125,1612456,0.469328,35,827,5e-05
6.71387e-05,0.125,1624408,0.785129,35,764,1e-05
3.35693e-05,0.125,3145752,0.0135123,34,554,0.1
3.35693e-05,0.125,3145800,0,34,552,0.01
3.35693e-05,0.125,3145864,0,34,565,0.005
3.35693e-05,0.125,3146728,0.182404,36,588,0.001
3.35693e-05,0.125,3148952,0,34,606,0.0005
3.35693e-05,0.125,3172680,0.00396612,35,735,0.0001
3.35693e-05,0.125,3185320,0,38,811,5e-05
3.35693e-05,0.125,3197272,0,37,794,1e-05
1.67847e-05,0.125,6291480,0,52,651,0.1
1.67847e-05,0.125,6291528,0,55,618,0.01
1.67847e-05,0.125,6291592,0,36,625,0.005
1.67847e-05,0.125,6292456,0,40,684,0.001
1.67847e-05,0.125,6294680,0,41,612,0.0005
1.67847e-05,0.125,6318408,0,48,778,0.0001
1.67847e-05,0.125,6331048,0,44,853,5e-05
1.67847e-05,0.125,6343000,0,48,855,1e-05
8.39233e-06,0.125,12582936,0,41,563,0.1
8.39233e-06,0.125,12582984,0,40,562,0.01
8.39233e-06,0.125,12583048,0,41,571,0.005
8.39233e-06,0.125,12583912,0,41,591,0.001
8.39233e-06,0.125,12586136,0,42,621,0.0005
8.39233e-06,0.125,12609864,0,43,728,0.0001
8.39233e-06,0.125,12622504,0,43,752,5e-05
8.39233e-06,0.125,12634456,0,42,775,1e-05
4.19617e-06,0.125,25165848,0,47,547,0.1
4.19617e-06,0.125,25165896,0,44,571,0.01
4.19617e-06,0.125,25165960,0,53,662,0.005
4.19617e-06,0.125,25166824,0,47,626,0.001
4.19617e-06,0.125,25169048,0,42,623,0.0005
4.19617e-06,0.125,25192776,0,56,791,0.0001
4.19617e-06,0.125,25205416,0,46,813,5e-05
4.19617e-06,0.125,25217368,0,58,890,1e-05
2.09808e-06,0.125,50331672,0,57,633,0.1
2.09808e-06,0.125,50331720,0,55,674,0.01
2.09808e-06,0.125,50331784,0,47,595,0.005
2.09808e-06,0.125,50332648,0,44,620,0.001
2.09808e-06,0.125,50334872,0,50,647,0.0005
2.09808e-06,0.125,50358600,0,50,831,0.0001
2.09808e-06,0.125,50371240,0,58,931,5e-05
2.09808e-06,0.125,50383192,0,51,846,1e-05
